;Tmin;Tmax;Tmean;WindSpeed;WindMaxSpeed;WindDir;Rainfall
2021-07-04;19.4;33.2;26.9;5.5;30.6;W;0.0
2021-07-05;16.8;35.8;27.4;5.5;32.2;W;0.0
2021-07-06;18.4;31.3;25.7;7.6;37.0;W;0.0
2021-07-07;19.9;29.9;24.4;6.9;30.6;W;0.0
2021-07-08;14.1;29.9;23.5;10.9;45.1;S;0.0
2021-07-09;20.9;28.6;24.1;22.0;62.8;S;0.0
2021-07-10;22.2;32.6;26.2;21.4;56.3;S;0.0
2021-07-11;22.4;36.3;30.0;13.0;45.1;S;0.0
2021-07-12;23.5;32.3;28.4;10.1;43.5;W;0.0
2021-07-13;18.0;31.2;24.4;6.8;24.1;W;0.0
2021-07-14;17.4;29.1;23.4;12.7;40.2;S;0.0
2021-07-15;18.9;28.5;23.5;19.5;51.5;S;0.0
2021-07-16;19.1;30.3;24.7;21.4;49.9;S;0.0
2021-07-17;20.6;36.8;28.4;10.6;33.8;S;0.0
2021-07-18;18.2;33.9;28.3;6.6;45.1;W;0.0
2021-07-19;18.8;34.6;27.8;6.1;32.2;W;0.0
2021-07-20;16.1;32.6;25.3;4.5;32.2;W;0.0
2021-07-21;14.8;34.3;26.0;7.6;37.0;S;0.0
2021-07-22;18.6;35.2;28.6;11.6;45.1;ESE;0.0
2021-07-23;27.0;37.6;31.4;12.1;35.4;S;0.0
2021-07-24;20.8;35.4;28.7;6.3;33.8;W;0.0
2021-07-25;17.0;31.9;25.7;7.9;37.0;W;0.0
2021-07-26;19.8;31.1;25.3;7.6;33.8;W;0.0
2021-07-27;20.8;29.7;25.2;16.4;40.2;S;0.0
2021-07-28;20.8;33.1;26.3;14.2;48.3;S;0.0
2021-07-29;21.2;31.9;25.7;17.5;54.7;S;0.0
2021-07-30;17.9;35.9;27.1;6.0;40.2;W;0.0
2021-07-31;17.3;28.3;24.4;9.5;40.2;W;0.0
2021-08-01;14.7;29.9;23.6;6.0;27.4;W;0.0
2021-08-02;13.5;30.8;22.5;5.8;35.4;S;0.0
2021-08-03;19.1;31.0;24.8;10.1;30.6;S;0.0
2021-08-04;16.4;33.6;26.1;5.8;27.4;W;0.0
2021-08-05;17.3;36.2;28.2;4.3;30.6;W;0.0
2021-08-06;17.1;35.3;28.1;6.0;33.8;W;0.0
2021-08-07;20.1;31.1;26.0;7.7;32.2;W;0.0
2021-08-08;15.1;33.1;24.8;4.2;24.1;W;0.0
2021-08-09;21.7;29.0;24.6;16.4;40.2;S;0.0
2021-08-10;21.5;31.2;25.3;10.9;48.3;S;0.0
2021-08-11;20.6;34.6;27.2;7.6;38.6;S;0.0
2021-08-12;19.3;36.3;28.1;8.4;35.4;S;0.0
2021-08-13;26.9;38.8;33.2;11.6;48.3;S;0.0
2021-08-14;29.3;40.4;34.2;12.9;40.2;S;0.0
2021-08-15;23.8;42.2;33.4;7.2;37.0;W;0.0
2021-08-16;22.0;41.0;32.6;5.8;40.2;W;0.0
2021-08-17;21.4;31.2;26.3;15.0;49.9;S;0.0
2021-08-18;22.1;31.4;25.8;13.2;35.4;S;0.0
2021-08-19;19.9;31.3;25.4;9.2;30.6;S;0.0
2021-08-20;21.5;32.4;26.0;10.8;33.8;S;0.0
2021-08-21;17.7;34.6;25.9;5.3;25.7;SSW;0.0
2021-08-22;22.5;32.9;26.6;9.0;35.4;S;0.0
2021-08-23;19.3;31.9;25.4;10.3;41.8;S;0.0
2021-08-24;21.8;30.7;25.2;13.2;46.7;S;0.0
2021-08-25;20.0;30.8;25.1;8.4;40.2;ESE;0.0
2021-08-26;19.4;30.4;25.2;12.6;41.8;S;0.0
2021-08-27;16.2;34.8;26.0;5.8;30.6;W;0.0
2021-08-28;15.2;31.1;24.1;6.4;32.2;W;0.0
2021-08-29;15.9;29.5;23.0;5.3;30.6;W;0.0
2021-08-30;15.2;31.1;23.6;3.4;22.5;NNE;0.0
2021-08-31;16.2;29.4;23.4;10.9;43.5;S;0.0
2021-09-01;17.8;29.7;22.3;6.0;51.5;S;1.6
2021-09-02;14.4;30.1;22.3;3.7;24.1;W;0.0
2021-09-03;13.4;31.8;23.1;3.2;22.5;SSW;0.0
2021-09-04;15.2;31.2;23.9;7.7;35.4;S;0.0
2021-09-05;21.8;30.2;25.3;19.6;49.9;S;0.0
2021-09-06;21.9;30.7;25.8;21.9;53.1;S;0.0
2021-09-07;24.3;33.1;28.3;16.1;46.7;S;0.0
2021-09-08;15.7;27.7;22.6;7.9;33.8;W;0.0
2021-09-09;17.3;26.4;22.1;8.2;29.0;W;0.0
2021-09-10;14.8;30.8;23.5;3.9;25.7;W;0.0
2021-09-11;14.4;30.9;23.8;7.9;35.4;S;0.0
2021-09-12;19.1;31.1;25.2;11.6;48.3;S;0.0
2021-09-13;21.6;26.6;23.8;15.4;46.7;S;0.6
2021-09-14;18.1;26.4;21.5;9.8;37.0;S;7.0
2021-09-15;16.6;23.3;19.4;3.2;22.5;NNE;3.4
2021-09-16;13.7;26.9;20.5;2.9;20.9;WNW;0.2
2021-09-17;13.9;29.6;21.9;3.5;24.1;SSW;0.0
2021-09-18;14.7;29.1;22.6;4.8;30.6;W;0.0
2021-09-19;11.9;30.3;21.4;6.3;30.6;S;0.0
2021-09-20;18.6;30.2;23.2;6.3;20.9;S;0.0
2021-09-21;16.4;24.8;20.3;12.7;49.9;S;0.0
2021-09-22;14.9;24.8;20.3;13.5;43.5;SSE;0.0
2021-09-23;19.2;25.4;21.2;17.4;49.9;ESE;0.0
2021-09-24;18.6;23.2;20.9;12.2;38.6;S;7.8
2021-09-25;14.6;25.3;20.2;3.9;27.4;N;0.0
2021-09-26;11.6;29.3;20.0;2.4;24.1;SSW;0.0
2021-09-27;11.4;30.3;21.0;1.9;22.5;SSW;0.0
2021-09-28;12.3;29.1;21.0;3.2;27.4;SSW;0.0
2021-09-29;12.1;29.9;21.1;4.8;27.4;S;0.0
2021-09-30;18.4;26.9;21.8;15.4;45.1;S;0.0
2021-10-01;16.8;29.0;22.2;6.0;25.7;S;0.0
2021-10-02;13.3;29.1;21.3;3.9;25.7;SSW;0.0
2021-10-03;10.4;22.5;17.2;8.2;38.6;WSW;3.2
2021-10-04;11.0;22.0;15.3;4.5;22.5;W;0.0
2021-10-05;7.1;25.8;16.5;3.1;24.1;SSW;0.0
2021-10-06;9.8;27.3;19.1;7.4;38.6;S;0.0
2021-10-07;17.7;26.2;21.0;12.7;40.2;S;0.0
2021-10-08;11.6;28.6;20.1;5.3;24.1;SSW;0.0
2021-10-09;17.0;24.5;19.9;14.3;45.1;S;0.0
2021-10-10;16.9;23.2;19.4;19.0;53.1;S;0.0
2021-10-11;16.2;24.3;19.7;17.9;54.7;ESE;0.0
2021-10-12;17.1;23.8;19.6;19.2;53.1;S;0.0
2021-10-13;10.3;27.7;18.6;5.6;30.6;S;0.0
2021-10-14;16.4;22.6;18.6;17.1;41.8;S;0.0
2021-10-15;15.3;27.2;19.3;9.5;37.0;S;0.0
2021-10-16;9.9;27.6;18.9;3.2;25.7;W;0.0
2021-10-17;13.9;27.3;20.8;2.6;17.7;WNW;0.0
2021-10-18;13.3;25.8;19.6;8.7;35.4;S;0.0
2021-10-19;17.0;23.2;19.3;20.1;51.5;S;0.0
2021-10-20;15.3;25.8;20.3;11.7;38.6;S;0.0
2021-10-21;10.1;26.0;18.1;3.9;30.6;W;0.0
2021-10-22;9.5;21.4;16.6;4.0;27.4;W;0.0
2021-10-23;13.3;22.3;17.3;9.5;32.2;S;0.0
2021-10-24;13.7;22.4;17.4;9.8;33.8;S;0.0
2021-10-25;13.2;21.8;16.8;7.4;24.1;S;0.0
2021-10-26;13.7;20.6;16.7;11.3;37.0;S;0.0
2021-10-27;7.9;21.8;16.2;8.4;33.8;S;0.0
2021-10-28;14.5;21.8;17.2;14.2;33.8;S;0.0
2021-10-29;12.6;22.1;17.0;10.0;35.4;SSW;0.0
2021-10-30;17.7;22.3;19.7;13.8;49.9;SW;0.0
2021-10-31;18.3;21.6;19.4;11.9;41.8;SW;3.0
2021-11-01;17.8;21.3;19.0;10.5;45.1;WSW;4.6
2021-11-02;14.1;18.0;15.3;5.3;29.0;W;0.4
2021-11-03;10.2;14.7;12.9;9.3;43.5;W;0.6
2021-11-04;4.4;14.4;10.4;6.0;27.4;W;0.0
2021-11-05;1.5;14.3;8.6;6.3;40.2;N;0.0
2021-11-06;3.6;15.1;9.3;6.9;29.0;NNE;0.0
2021-11-07;-0.8;16.7;7.8;2.6;27.4;SSW;0.0
2021-11-08;-0.1;17.4;8.8;4.0;29.0;N;0.0
2021-11-09;2.4;19.7;11.4;3.2;20.9;SSW;0.0
2021-11-10;3.6;20.0;12.1;2.6;19.3;SSW;0.0
2021-11-11;0.6;18.6;9.9;2.1;22.5;SSW;0.0
2021-11-12;-0.2;20.2;10.1;1.3;12.9;SSW;0.0
2021-11-13;2.6;20.3;11.9;4.5;27.4;S;0.0
2021-11-14;4.3;21.9;12.7;2.4;20.9;NNE;0.0
2021-11-15;5.3;17.7;11.9;5.6;33.8;N;0.0
2021-11-16;0.4;18.8;9.4;3.1;22.5;NE;0.0
2021-11-17;1.7;17.1;9.8;5.3;27.4;ESE;0.0
2021-11-18;2.6;17.3;10.6;8.0;43.5;ESE;0.0
2021-11-19;9.5;19.1;15.1;16.1;64.4;ESE;0.0
2021-11-20;12.1;15.7;14.2;9.2;43.5;S;0.2
2021-11-21;8.7;16.2;12.1;1.8;20.9;WSW;8.2
2021-11-22;8.9;14.5;12.0;6.6;40.2;WSW;3.2
2021-11-23;1.5;12.1;7.4;5.6;35.4;WSW;2.8
2021-11-24;0.9;11.8;6.9;4.8;29.0;WSW;0.2
2021-11-25;3.7;12.2;8.4;5.0;30.6;WSW;1.8
2021-11-26;1.5;10.8;6.9;4.7;24.1;W;0.2
2021-11-27;1.9;11.6;7.2;7.9;37.0;W;1.4
2021-11-28;2.1;9.5;6.0;9.8;32.2;W;0.0
2021-11-29;7.8;12.4;9.9;9.3;38.6;W;0.0
2021-11-30;-0.1;16.8;7.7;1.4;12.9;NNE;0.0
2021-12-01;-0.5;13.2;6.7;4.2;25.7;W;0.2
2021-12-02;7.2;11.9;9.4;10.8;41.8;W;0.4
2021-12-03;-1.2;13.3;6.5;3.7;22.5;WNW;0.0
2021-12-04;-1.7;14.0;7.4;4.3;32.2;W;0.0
2021-12-05;7.6;12.1;10.0;9.0;37.0;W;0.0
2021-12-06;2.3;13.1;7.9;3.9;20.9;W;0.0
2021-12-07;0.8;17.7;9.2;3.9;30.6;W;0.0
2021-12-08;8.1;12.9;11.1;9.8;40.2;W;3.0
2021-12-09;5.1;13.7;9.6;7.9;30.6;W;0.0
2021-12-10;9.2;12.8;11.1;6.6;27.4;W;0.0
2021-12-11;6.6;18.1;11.6;3.5;20.9;WNW;0.0
2021-12-12;1.8;19.2;10.8;8.7;37.0;SSE;0.2
2021-12-13;10.9;16.4;13.1;16.3;46.7;SSE;0.0
2021-12-14;8.2;14.7;11.3;12.4;40.2;S;0.0
2021-12-15;9.6;13.7;11.2;13.4;43.5;ESE;0.0
2021-12-16;10.4;14.2;11.9;16.6;56.3;ESE;0.0
2021-12-17;10.2;14.3;11.7;17.2;48.3;SSE;0.0
2021-12-18;6.4;14.4;11.1;12.2;40.2;ESE;0.0
2021-12-19;11.2;14.5;12.3;23.3;59.5;ESE;0.0
2021-12-20;10.8;13.8;12.1;13.2;40.2;S;0.0
2021-12-21;9.4;20.8;14.3;6.3;37.0;S;0.0
2021-12-22;10.8;16.4;12.7;4.2;19.3;ESE;27.4
2021-12-23;7.9;13.9;11.3;7.7;38.6;S;5.0
2021-12-24;9.7;12.1;11.3;8.5;32.2;S;28.8
2021-12-25;11.2;15.1;12.9;7.2;43.5;S;4.0
2021-12-26;11.1;16.4;14.1;7.2;35.4;WSW;0.2
2021-12-27;13.6;16.5;15.1;7.4;37.0;W;1.4
2021-12-28;9.7;16.6;13.3;3.2;24.1;WNW;0.8
2021-12-29;5.1;18.8;10.8;1.6;12.9;NNE;0.2
2021-12-30;7.1;22.8;13.8;3.9;29.0;NNE;0.2
2021-12-31;3.6;23.1;12.6;1.6;12.9;SSW;0.2
2022-01-01;7.1;18.8;13.8;7.2;40.2;S;0.0
2022-01-02;2.0;22.6;10.1;0.6;8.0;SSW;0.0
2022-01-03;2.2;23.9;10.8;0.6;12.9;S;0.0
2022-01-04;4.3;17.4;9.6;5.6;45.1;W;3.0
2022-01-05;5.0;10.5;8.3;7.9;40.2;W;0.2
2022-01-06;3.3;12.3;8.8;6.8;43.5;W;2.4
2022-01-07;0.1;13.8;6.4;3.7;35.4;N;0.0
2022-01-08;-1.1;16.3;6.6;0.8;12.9;SSW;0.2
2022-01-09;-1.3;14.2;6.1;2.9;22.5;NNE;0.0
2022-01-10;4.7;12.6;8.8;2.9;20.9;W;0.0
2022-01-11;1.5;14.9;8.8;9.2;43.5;SSE;0.2
2022-01-12;4.8;12.6;9.6;9.8;38.6;ESE;0.0
2022-01-13;7.6;12.2;9.7;19.0;74.0;E;0.0
2022-01-14;5.7;12.7;9.7;15.3;46.7;ESE;0.0
2022-01-15;3.9;12.7;9.3;8.7;33.8;ESE;0.0
2022-01-16;3.8;15.5;8.7;2.4;22.5;N;0.0
2022-01-17;3.5;13.3;8.9;13.7;38.6;SSE;0.0
2022-01-18;7.1;12.9;9.4;15.8;43.5;SSE;0.0
2022-01-19;4.1;13.6;8.5;8.2;38.6;ESE;0.0
2022-01-20;0.4;14.6;7.9;3.2;22.5;S;0.0
2022-01-21;-0.8;13.2;7.4;5.6;25.7;ESE;0.0
2022-01-22;7.7;13.1;10.0;18.5;54.7;ESE;0.0
2022-01-23;8.8;11.9;9.9;25.4;64.4;ESE;0.0
2022-01-24;8.9;11.8;9.9;18.5;48.3;ESE;0.0
2022-01-25;4.7;12.4;9.2;7.1;33.8;ESE;0.0
2022-01-26;7.4;13.2;10.9;10.1;38.6;E;0.0
2022-01-27;9.6;14.3;11.6;13.4;38.6;ESE;0.0
2022-01-28;5.2;15.4;10.4;12.4;45.1;ESE;0.0
2022-01-29;6.2;16.5;11.7;13.7;45.1;ESE;0.0
2022-01-30;6.7;16.8;13.2;12.6;48.3;SSE;0.0
2022-01-31;1.5;20.7;10.3;2.3;20.9;W;0.0
2022-02-01;3.5;16.6;10.9;6.1;27.4;N;0.0
2022-02-02;5.6;20.8;13.4;7.9;29.0;ESE;0.0
2022-02-03;3.7;22.1;13.0;2.4;19.3;WNW;0.0
2022-02-04;4.8;14.9;9.8;1.4;11.3;NNE;0.2
2022-02-05;7.6;19.5;12.6;3.2;27.4;W;0.2
2022-02-06;9.1;15.4;11.7;12.9;41.8;SSE;0.0
2022-02-07;5.3;17.0;11.7;7.4;27.4;SSE;0.0
2022-02-08;9.8;14.7;11.6;20.3;54.7;SSE;0.0
2022-02-09;9.3;14.6;11.2;18.8;48.3;SSE;0.0
2022-02-10;6.4;18.2;11.2;6.8;27.4;S;0.0
2022-02-11;5.8;20.3;11.8;3.9;20.9;S;0.0
2022-02-12;8.2;15.3;10.9;9.8;38.7;S;0.0
2022-02-13;8.7;16.1;11.5;8.5;33.8;SSE;0.0
2022-02-14;7.4;14.2;10.8;6.0;30.6;W;0.8
2022-02-15;-0.3;16.9;8.3;2.7;20.9;WNW;0.0
2022-02-16;-0.1;17.1;8.8;3.7;27.4;WNW;0.0
2022-02-17;3.2;24.2;12.5;2.3;25.7;WSW;0.0
2022-02-18;4.3;22.7;13.6;5.3;27.4;W;0.0
2022-02-19;10.3;15.7;12.2;3.5;22.5;W;0.0
2022-02-20;10.0;15.7;12.5;9.7;38.6;SSE;0.0
2022-02-21;6.2;21.1;12.9;5.6;27.4;S;0.0
2022-02-22;1.7;21.3;11.9;8.2;40.2;SSE;0.0
2022-02-23;10.5;18.8;14.2;17.5;49.9;SSE;0.0
2022-02-24;10.7;19.9;14.0;10.3;37.0;SSE;0.6
2022-02-25;10.9;14.8;12.3;17.2;57.9;ESE;0.4
2022-02-26;10.7;14.4;12.1;19.8;49.9;SSE;0.0
2022-02-27;9.9;16.6;12.0;11.4;37.0;SSE;0.0
2022-02-28;5.5;14.1;10.5;12.4;43.5;SSE;0.0
2022-03-01;7.0;18.0;12.3;7.7;30.6;S;0.0
2022-03-02;2.6;20.0;12.6;3.9;29.0;W;0.0
2022-03-03;3.8;16.7;10.8;8.5;51.5;W;2.8
2022-03-04;5.4;13.7;8.8;12.6;53.1;W;3.4
2022-03-05;3.1;13.8;8.5;3.2;29.0;WSW;0.0
2022-03-06;1.2;17.2;8.4;3.9;22.5;S;0.0
2022-03-07;6.7;15.0;10.2;7.7;37.0;SSW;0.8
2022-03-08;3.2;14.4;8.9;2.6;20.9;SSW;0.0
2022-03-09;0.5;16.8;9.5;8.2;40.2;SSE;0.0
2022-03-10;7.3;17.8;12.2;9.3;37.0;S;0.0
2022-03-11;7.8;14.6;10.9;7.1;29.0;S;9.0
2022-03-12;5.4;15.3;10.8;4.7;30.6;WSW;0.2
2022-03-13;9.8;18.4;13.2;2.9;35.4;NNE;2.6
2022-03-14;6.3;10.1;8.3;5.5;45.1;WSW;59.4
2022-03-15;7.8;13.2;9.9;4.3;48.3;NNE;16.0
2022-03-16;8.7;11.3;9.8;1.0;22.5;NNE;19.2
2022-03-17;10.2;15.9;13.2;9.7;38.6;N;1.0
2022-03-18;5.5;17.0;11.1;5.1;33.8;SSE;0.0
2022-03-19;8.5;15.8;11.8;11.3;46.7;ESE;0.0
2022-03-20;10.6;15.9;12.6;25.3;72.4;ESE;0.6
2022-03-21;9.3;14.8;11.6;11.4;45.1;ESE;4.2
2022-03-22;8.6;15.7;11.8;7.7;32.2;SE;5.6
2022-03-23;10.1;15.4;12.1;6.1;33.8;NNE;11.0
2022-03-24;9.0;14.9;11.5;6.0;27.4;W;24.6
2022-03-25;8.4;12.4;10.2;8.4;46.7;E;16.6
2022-03-26;7.3;16.7;11.4;2.9;22.5;SSW;0.0
2022-03-27;10.5;16.2;12.7;17.2;46.7;ESE;0.0
2022-03-28;10.8;14.6;12.5;24.5;67.6;SSE;0.0
2022-03-29;10.8;17.3;12.8;7.1;45.1;SSE;21.6
2022-03-30;10.8;16.1;13.2;8.5;46.7;WSW;0.0
2022-03-31;8.5;15.7;11.6;11.1;48.3;WSW;10.8
2022-04-01;7.2;15.8;11.2;7.9;35.4;W;0.0
2022-04-02;3.5;15.4;9.9;4.2;22.5;NNE;0.0
2022-04-03;2.5;12.3;8.1;9.8;40.2;ESE;0.0
2022-04-04;6.5;14.9;9.9;11.9;48.3;NNE;0.2
2022-04-05;6.2;9.8;8.2;5.0;22.5;NNE;14.0
2022-04-06;6.7;14.2;9.5;3.9;29.0;W;1.8
2022-04-07;3.2;19.5;11.8;3.2;22.5;W;0.2
2022-04-08;5.6;19.6;13.2;4.8;30.6;W;0.0
2022-04-09;6.9;22.6;15.3;3.5;25.7;W;0.0
2022-04-10;10.2;20.3;15.7;15.9;54.7;ESE;0.0
2022-04-11;12.3;18.2;15.4;16.6;48.3;ESE;0.0
2022-04-12;7.0;15.1;11.3;4.0;40.2;SSW;30.8
2022-04-13;8.2;18.1;12.8;6.8;29.0;W;2.6
2022-04-14;9.8;21.6;15.9;5.6;27.4;W;0.0
2022-04-15;8.4;23.8;15.8;5.1;30.6;S;0.0
2022-04-16;8.1;27.4;17.9;2.7;19.3;SSW;0.0
2022-04-17;10.0;28.2;19.9;3.2;20.9;W;0.0
2022-04-18;14.6;25.4;19.6;7.1;32.2;SSW;0.0
2022-04-19;9.3;19.1;14.5;8.5;49.9;WSW;0.0
2022-04-20;6.1;12.6;9.7;11.7;43.5;W;3.2
2022-04-21;6.6;17.1;12.3;10.0;43.5;W;0.0
2022-04-22;7.9;14.7;11.6;12.6;57.9;S;2.6
2022-04-23;8.5;13.7;10.7;13.8;49.9;WSW;8.2
2022-04-24;6.3;19.3;13.0;3.1;20.9;W;0.2
2022-04-25;4.9;21.1;13.8;5.8;30.6;ESE;0.0
2022-04-26;11.3;18.4;14.9;7.6;32.2;SSE;0.0
2022-04-27;9.3;19.6;13.8;5.8;35.4;S;8.4
2022-04-28;7.0;21.1;12.8;4.0;40.2;SSW;3.0
2022-04-29;9.3;22.3;14.9;5.5;25.7;SSE;0.0
2022-04-30;7.7;22.6;15.9;5.8;27.4;S;0.0
2022-05-01;8.1;26.7;18.5;3.9;25.7;SSW;0.0
2022-05-02;9.2;20.2;15.7;8.9;46.7;WSW;0.0
2022-05-03;10.9;19.8;13.7;4.7;24.1;W;1.4
2022-05-04;9.6;18.4;12.8;2.3;32.2;S;2.6
2022-05-05;7.3;22.9;14.8;5.0;27.4;NNE;0.2
2022-05-06;8.2;26.2;18.4;3.9;22.5;W;0.0
2022-05-07;9.7;27.8;18.7;4.3;27.4;SSW;0.0
2022-05-08;12.4;27.4;19.6;6.3;24.1;SSW;0.0
2022-05-09;13.3;25.3;19.9;9.7;35.4;ESE;0.0
2022-05-10;16.0;23.6;19.5;17.9;45.1;SSE;0.0
2022-05-11;13.8;23.8;19.3;14.2;43.5;ESE;0.0
2022-05-12;17.1;24.7;20.4;16.4;45.1;S;0.0
2022-05-13;14.2;27.7;21.6;9.2;33.8;ESE;0.0
2022-05-14;18.3;26.8;21.9;14.8;43.5;S;0.0
2022-05-15;11.4;26.3;19.2;5.8;29.0;W;0.0
2022-05-16;9.4;27.6;19.8;3.4;24.1;W;0.0
2022-05-17;10.6;31.8;21.8;2.7;29.0;S;0.0
2022-05-18;16.1;28.7;23.9;13.0;48.3;SSE;0.0
2022-05-19;21.4;28.8;24.9;16.3;48.3;SSE;0.0
2022-05-20;21.4;29.1;25.0;16.3;53.1;S;0.0
2022-05-21;22.6;30.1;26.4;17.5;54.7;SSE;0.0
2022-05-22;16.6;27.3;22.2;6.8;30.6;W;0.0
2022-05-23;13.9;28.5;21.7;6.0;29.0;W;0.0
2022-05-24;14.5;24.7;20.5;9.2;46.7;WSW;0.0
2022-05-25;12.1;25.3;19.1;8.5;33.8;W;0.0
2022-05-26;14.2;23.0;18.3;16.7;45.1;SSE;0.0
2022-05-27;15.6;27.8;21.6;17.2;46.7;SSE;0.0
2022-05-28;19.5;29.9;24.6;15.8;57.9;ESE;0.0
2022-05-29;12.8;27.1;19.4;6.4;35.4;W;0.0
2022-05-30;10.6;24.6;18.0;5.0;25.7;W;0.0
2022-05-31;10.6;31.3;21.6;3.4;27.4;W;0.0
2022-06-01;12.4;28.8;21.1;5.5;30.6;W;0.0
2022-06-02;12.9;24.6;19.7;3.9;24.1;W;0.0
2022-06-03;13.6;26.3;21.8;4.3;27.4;W;0.0
2022-06-04;11.2;24.8;19.0;6.4;32.2;W;0.0
2022-06-05;9.9;31.2;21.6;4.0;22.5;WSW;0.0
2022-06-06;11.7;33.4;24.5;4.0;29.0;W;0.0
2022-06-07;13.1;34.3;25.6;4.2;29.0;W;0.0
2022-06-08;16.9;31.4;25.7;6.8;32.2;W;0.0
2022-06-09;18.7;32.0;26.3;10.1;41.8;W;0.0
2022-06-10;20.3;29.4;24.9;17.5;51.5;SSE;0.0
2022-06-11;21.8;30.4;25.9;24.9;62.8;SSE;0.0
2022-06-12;23.1;31.2;26.4;22.2;59.5;SSE;0.0
2022-06-13;22.7;36.2;28.7;16.3;53.1;SSE;0.0
2022-06-14;25.2;37.7;30.9;9.2;37.0;S;0.0
2022-06-15;25.3;33.7;29.4;11.9;45.1;SSE;0.0
2022-06-16;21.6;32.7;28.0;12.7;51.5;ESE;0.0
2022-06-17;21.1;34.3;28.6;11.9;43.5;SSE;0.0
2022-06-18;20.6;33.8;28.4;14.5;54.7;ESE;0.0
2022-06-19;15.2;29.4;22.8;6.8;30.6;W;0.0
2022-06-20;14.6;27.6;21.4;6.8;37.0;W;0.0
2022-06-21;13.4;26.5;19.8;5.3;33.8;WSW;0.0
2022-06-22;11.5;23.9;18.6;8.0;30.6;W;0.0
2022-06-23;10.8;25.4;19.4;6.1;32.2;W;0.0
2022-06-24;11.4;27.4;20.7;4.7;30.6;W;0.0
2022-06-25;12.6;28.8;21.7;4.7;29.0;W;0.0
2022-06-26;13.8;27.6;21.5;5.8;37.0;W;0.0
2022-06-27;13.6;27.6;21.3;5.1;30.6;W;0.0
2022-06-28;11.6;29.2;21.8;10.5;37.0;S;0.0
2022-06-29;14.4;32.6;24.9;4.8;29.0;SSW;0.0
2022-06-30;14.8;30.7;24.1;4.7;32.2;W;0.0
2022-07-01;12.8;27.8;23.7;11.7;48.3;SSE;0.0
2022-07-02;20.3;29.5;23.9;16.3;45.1;ESE;0.0
2022-07-03;19.1;31.5;25.3;6.8;35.4;W;0.0
2022-07-04;15.2;34.1;28.3;3.1;20.9;N;0.0
2022-07-05;17.9;34.4;29.6;4.5;37.0;W;0.0
2022-07-06;14.9;33.9;27.8;3.2;25.7;W;0.0
2022-07-07;20.6;32.2;26.1;11.7;37.0;SSE;0.0
2022-07-08;21.3;31.3;26.1;16.1;40.2;SSE;0.0
2022-07-09;21.5;30.8;26.1;17.2;48.3;SSE;0.0
2022-07-10;21.7;32.4;27.7;15.1;49.9;SSE;0.0
2022-07-11;22.6;32.3;27.1;19.0;51.5;SSE;0.0
2022-07-12;23.5;31.2;27.2;22.9;61.2;SSE;0.0
2022-07-13;23.8;33.6;28.5;22.7;57.9;SSE;0.0
2022-07-14;24.8;34.8;30.0;16.9;54.7;S;0.0
2022-07-15;24.2;32.7;28.3;20.3;57.9;SSE;0.0
2022-07-16;24.2;33.3;28.4;19.5;46.7;SSE;0.0
2022-07-17;24.8;32.8;28.5;20.8;49.9;SSE;0.0
2022-07-18;24.6;32.7;28.3;20.9;49.9;SSE;0.0
2022-07-19;17.7;36.3;28.1;4.7;24.1;W;0.0
2022-07-20;17.1;36.7;27.8;6.3;32.2;S;0.0
2022-07-21;21.6;32.2;26.4;17.4;46.7;SSE;0.0
2022-07-22;23.1;35.6;28.9;13.7;37.0;S;0.0
2022-07-23;19.2;38.8;31.6;7.2;37.0;ESE;0.0
2022-07-24;18.6;41.2;31.6;3.1;29.0;S;0.0
2022-07-25;23.7;40.9;33.1;5.1;30.6;WSW;0.0
2022-07-26;21.1;37.1;33.5;5.6;37.0;WSW;0.0
2022-07-27;19.8;34.9;28.9;3.7;33.8;W;0.0
2022-07-28;16.6;36.0;26.3;2.4;24.1;W;0.0
2022-07-29;18.9;36.6;28.7;6.0;30.6;S;0.0
2022-07-30;24.3;30.8;27.1;15.1;46.7;ESE;0.0
2022-07-31;23.0;35.4;27.7;13.0;35.4;ESE;0.0
2022-08-01;22.2;32.5;27.1;17.1;46.7;SSE;0.0
2022-08-02;22.6;34.2;28.2;15.6;45.1;SSE;0.0
2022-08-03;24.7;34.6;29.3;19.2;51.5;SSE;0.0
2022-08-04;24.4;33.0;28.4;17.7;48.3;SSE;0.0
2022-08-05;18.7;33.7;27.4;10.8;45.1;ESE;0.0
2022-08-06;16.8;32.4;26.1;10.5;46.7;ESE;0.0
2022-08-07;16.4;34.1;26.5;6.3;29.0;S;0.0
2022-08-08;16.5;34.4;25.2;4.5;27.4;NNE;0.0
2022-08-09;17.8;29.7;24.8;11.7;49.9;SSE;2.8
2022-08-10;19.4;32.3;26.7;11.3;41.8;SSE;0.0
2022-08-11;18.0;34.0;26.6;10.5;38.6;ESE;0.0
2022-08-12;22.1;35.6;28.6;11.7;43.5;ESE;0.0
2022-08-13;24.7;36.1;29.4;12.2;57.9;N;0.2
2022-08-14;23.5;34.2;29.4;9.0;43.5;WSW;0.0
2022-08-15;16.5;30.5;24.4;6.4;29.0;W;0.0
2022-08-16;13.6;29.9;22.9;5.5;35.4;W;0.0
2022-08-17;15.8;28.9;23.7;6.6;37.0;W;0.0
2022-08-18;13.8;33.5;24.2;6.1;40.2;NNE;0.0
